Screen title @ Exact,ID,Region,Release date,Developer,Publisher,Tags,MAME filename,MD5,SHA1,SHA256,SHA512
Giga Wing,gigawing,Hispanic,1999-02-22,Takumi,CAPCOM,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>v #search:keyword>qsound #arcadeboard:capcom>cps2,gigawingh.zip|gigawing.zip,bda236486d963b8fa7d806c6af9f87e4,207bece81a2e786c2c89e0b5eabb1fc6b8b33a7d,b836fb35ff344408632868999305d783df5ba3d1a9bbcc4064b0dcb6d0b51bad,2ec558b2012cbd681140f06868fb876e2d4316c05bc221d7f9285dc2fe8d021ce1df9ce726976afd9e8667a922242df0e31c892ed2b6f9e5c584d722dcf89958
Giga Wing,gigawing,Brazil,1999-02-22,Takumi,CAPCOM,#input:joystick>8:buttons>2 #players:2:coop #genre:shmup>v #search:keyword>qsound #arcadeboard:capcom>cps2,gigawingb.zip|gigawing.zip,bda236486d963b8fa7d806c6af9f87e4,207bece81a2e786c2c89e0b5eabb1fc6b8b33a7d,b836fb35ff344408632868999305d783df5ba3d1a9bbcc4064b0dcb6d0b51bad,2ec558b2012cbd681140f06868fb876e2d4316c05bc221d7f9285dc2fe8d021ce1df9ce726976afd9e8667a922242df0e31c892ed2b6f9e5c584d722dcf89958
Great Mahō Daisakusen@グレート魔法大作戦,greatmahoudaisakusen,Japan,2000-01-21,Eighting/Raizing,CAPCOM,#input:joystick>8:buttons>3 #players:2:coop #genre:shmup>v>danmaku #search:keyword>qsound #arcadeboard:capcom>cps2,gmahou.zip|dimahoo.zip,3358ee6cddda33da2314f983b623e735,91338b3893ceba6df7207a5f621117806a76a6f0,f7238d80e5b5c7b606db614a65373fc53e02984d758c3df47490698af921cbab,086937745dfb6eb28f145967dc7198afad8c9c09861c1590a0c096093c10803bfc9f49f87126ea7bb05b220b1ca272c56a26284faf0e944ece5becb2d06ba8af
Dimahoo,greatmahoudaisakusen,USA,2000-01-21,Eighting/Raizing,CAPCOM,#input:joystick>8:buttons>3 #players:2:coop #genre:shmup>v>danmaku #search:keyword>qsound #arcadeboard:capcom>cps2,dimahoou.zip|dimahoo.zip,3358ee6cddda33da2314f983b623e735,91338b3893ceba6df7207a5f621117806a76a6f0,f7238d80e5b5c7b606db614a65373fc53e02984d758c3df47490698af921cbab,086937745dfb6eb28f145967dc7198afad8c9c09861c1590a0c096093c10803bfc9f49f87126ea7bb05b220b1ca272c56a26284faf0e944ece5becb2d06ba8af
Dimahoo,greatmahoudaisakusen (Phoenix Edition),USA,2000-01-21,Eighting/Raizing,CAPCOM,#input:joystick>8:buttons>3 #players:2:coop #genre:shmup>v>danmaku #search:keyword>qsound #unlicensed:bootleg #arcadeboard:capcom>cps2,dimahooud.zip|dimahoo.zip,3358ee6cddda33da2314f983b623e735,91338b3893ceba6df7207a5f621117806a76a6f0,f7238d80e5b5c7b606db614a65373fc53e02984d758c3df47490698af921cbab,086937745dfb6eb28f145967dc7198afad8c9c09861c1590a0c096093c10803bfc9f49f87126ea7bb05b220b1ca272c56a26284faf0e944ece5becb2d06ba8af
Dimahoo,greatmahoudaisakusen,Europe,2000-01-21,Eighting/Raizing,CAPCOM,#input:joystick>8:buttons>3 #players:2:coop #genre:shmup>v>danmaku #search:keyword>qsound #arcadeboard:capcom>cps2 #mameparent,dimahoo.zip,3358ee6cddda33da2314f983b623e735,91338b3893ceba6df7207a5f621117806a76a6f0,f7238d80e5b5c7b606db614a65373fc53e02984d758c3df47490698af921cbab,086937745dfb6eb28f145967dc7198afad8c9c09861c1590a0c096093c10803bfc9f49f87126ea7bb05b220b1ca272c56a26284faf0e944ece5becb2d06ba8af
Gulun.Pa!,gulunpa,Japan,1993-12-20,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:2:vs #genre:puzzle>drop #arcadeboard:capcom>cps #unfinished:proto #mameparent,gulunpa.zip,7560ac71ffd13abaf5bedbc64a94cf54,4fb2d1b581e607e5e3ee9c6690e67ae7f74106a3,e3e8911e6b8b4a86bac85c18ca8dcae403fbb57f1099c043b22047e82dc64b34,2d795f44e8c747c1a282b5d8473ba3af33a983736bd533230402692099d8ea67bd951950ef9ec3257354a644af0d6cd6f93161ce4072857f5c7966b384b2b3ce
Gun.Smoke,gunsmoke,Japan,1985-11-15,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom,gunsmokej.zip|gunsmoke.zip,5f7ea2069b7b0776cf088b88cc7952fe,97037229339c060d5e359ec9e88cb787b7b5012a,9e046fb1595f8ffcdac0060d223c69ae4132c3a93dd9c69b067a2356c447b6f5,6d8a9d62599e51f4733dcdff6b2d2191c094e2a3680a62ceab8ef1876a653ea245e0d89663be52ee98efea5f6f875e12ee1239a34862bfa7728b364720d8bfc4
Gun.Smoke,gunsmoke,USA,1985-11-15,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom #set:1,gunsmokeua.zip|gunsmoke.zip,5f7ea2069b7b0776cf088b88cc7952fe,97037229339c060d5e359ec9e88cb787b7b5012a,9e046fb1595f8ffcdac0060d223c69ae4132c3a93dd9c69b067a2356c447b6f5,6d8a9d62599e51f4733dcdff6b2d2191c094e2a3680a62ceab8ef1876a653ea245e0d89663be52ee98efea5f6f875e12ee1239a34862bfa7728b364720d8bfc4
Gun.Smoke,gunsmoke,USA,1985-11-15,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom #set:2,gunsmokeub.zip|gunsmoke.zip,5f7ea2069b7b0776cf088b88cc7952fe,97037229339c060d5e359ec9e88cb787b7b5012a,9e046fb1595f8ffcdac0060d223c69ae4132c3a93dd9c69b067a2356c447b6f5,6d8a9d62599e51f4733dcdff6b2d2191c094e2a3680a62ceab8ef1876a653ea245e0d89663be52ee98efea5f6f875e12ee1239a34862bfa7728b364720d8bfc4
Gun.Smoke,gunsmoke,USA,1986-04-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom,gunsmokeu.zip|gunsmoke.zip,5f7ea2069b7b0776cf088b88cc7952fe,97037229339c060d5e359ec9e88cb787b7b5012a,9e046fb1595f8ffcdac0060d223c69ae4132c3a93dd9c69b067a2356c447b6f5,6d8a9d62599e51f4733dcdff6b2d2191c094e2a3680a62ceab8ef1876a653ea245e0d89663be52ee98efea5f6f875e12ee1239a34862bfa7728b364720d8bfc4
Gun.Smoke (Censored),gunsmoke,Germany,1985-11-15,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom,gunsmokeg.zip|gunsmoke.zip,5f7ea2069b7b0776cf088b88cc7952fe,97037229339c060d5e359ec9e88cb787b7b5012a,9e046fb1595f8ffcdac0060d223c69ae4132c3a93dd9c69b067a2356c447b6f5,6d8a9d62599e51f4733dcdff6b2d2191c094e2a3680a62ceab8ef1876a653ea245e0d89663be52ee98efea5f6f875e12ee1239a34862bfa7728b364720d8bfc4
Gun.Smoke,gunsmoke,World,1985-11-15,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom #mameparent,gunsmoke.zip,5f7ea2069b7b0776cf088b88cc7952fe,97037229339c060d5e359ec9e88cb787b7b5012a,9e046fb1595f8ffcdac0060d223c69ae4132c3a93dd9c69b067a2356c447b6f5,6d8a9d62599e51f4733dcdff6b2d2191c094e2a3680a62ceab8ef1876a653ea245e0d89663be52ee98efea5f6f875e12ee1239a34862bfa7728b364720d8bfc4
Gun.Smoke,gunsmoke,World,1985-11-15,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:alt #search:tate>cw #genre:action>runandgun #arcadeboard:capcom #unlicensed:bootleg,gunsmokeb.zip|gunsmoke.zip,5f7ea2069b7b0776cf088b88cc7952fe,97037229339c060d5e359ec9e88cb787b7b5012a,9e046fb1595f8ffcdac0060d223c69ae4132c3a93dd9c69b067a2356c447b6f5,6d8a9d62599e51f4733dcdff6b2d2191c094e2a3680a62ceab8ef1876a653ea245e0d89663be52ee98efea5f6f875e12ee1239a34862bfa7728b364720d8bfc4
Hyper Dyne: Side Arms,sidearmshd,Japan,1986-11-28,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:coop #genre:shmup>h #arcadeboard:capcom,sidearmsj.zip|sidearms.zip,f62f46b2404b22da45d8fb7eb8ee23cc,016d946bce91369266e5bf2e5e392c55b46b163d,390d1846408b0a162aa5985816de57089ef07c2201418a237107e3638ca0ed05,6d47c84e76e018ee07dd647bee8a8671c80f935de814049d9f5e518860852b8501b3f40aff8b87d311221c4bf7eb9bec23a1a990c67b75cab5a8f4b396a8f81a
Hyper Dyne: Side Arms,sidearmshd,USA,1986-11-28,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:coop #genre:shmup>h #arcadeboard:capcom,sidearmsur1.zip|sidearms.zip,f62f46b2404b22da45d8fb7eb8ee23cc,016d946bce91369266e5bf2e5e392c55b46b163d,390d1846408b0a162aa5985816de57089ef07c2201418a237107e3638ca0ed05,6d47c84e76e018ee07dd647bee8a8671c80f935de814049d9f5e518860852b8501b3f40aff8b87d311221c4bf7eb9bec23a1a990c67b75cab5a8f4b396a8f81a
Hyper Dyne: Side Arms,sidearmshd,USA,1986-12-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:coop #genre:shmup>h #arcadeboard:capcom,sidearmsu.zip|sidearms.zip,f62f46b2404b22da45d8fb7eb8ee23cc,016d946bce91369266e5bf2e5e392c55b46b163d,390d1846408b0a162aa5985816de57089ef07c2201418a237107e3638ca0ed05,6d47c84e76e018ee07dd647bee8a8671c80f935de814049d9f5e518860852b8501b3f40aff8b87d311221c4bf7eb9bec23a1a990c67b75cab5a8f4b396a8f81a
Hyper Dyne: Side Arms,sidearmshd,World,1986-12,CAPCOM,CAPCOM,#input:joystick>8:buttons>3 #players:2:coop #genre:shmup>h #arcadeboard:capcom #mameparent,sidearms.zip,f62f46b2404b22da45d8fb7eb8ee23cc,016d946bce91369266e5bf2e5e392c55b46b163d,390d1846408b0a162aa5985816de57089ef07c2201418a237107e3638ca0ed05,6d47c84e76e018ee07dd647bee8a8671c80f935de814049d9f5e518860852b8501b3f40aff8b87d311221c4bf7eb9bec23a1a990c67b75cab5a8f4b396a8f81a
Hyper Street Fighter II: The Anniversary Edition,hyperstreetfighter2,Japan,2003-12-22,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #search:keyword>qsound #arcadeboard:capcom>cps2,hsf2j1.zip|hsf2.zip,92d98ea467b8839dd246b4ca04d8b87c,b5cfd7090a885082fb22341d80f424019ad56406,519d2b4a708d09c25dccf14124a8463ec408c1236013cba031bff4511830fa0e,5bac8d95c958548f436f3f846117bebc359342a5564ca228525543cf09bf3a3c87177d95d63bad8fad9cb6bc69ae3ef1cdfe67b7ce9addebbb67f7dedb375783
Hyper Street Fighter II: The Anniversary Edition,hyperstreetfighter2,Japan,2004-02-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #search:keyword>qsound #arcadeboard:capcom>cps2,hsf2j.zip|hsf2.zip,92d98ea467b8839dd246b4ca04d8b87c,b5cfd7090a885082fb22341d80f424019ad56406,519d2b4a708d09c25dccf14124a8463ec408c1236013cba031bff4511830fa0e,5bac8d95c958548f436f3f846117bebc359342a5564ca228525543cf09bf3a3c87177d95d63bad8fad9cb6bc69ae3ef1cdfe67b7ce9addebbb67f7dedb375783
Hyper Street Fighter II: The Anniversary Edition,hyperstreetfighter2,Asia,2004-02-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #search:keyword>qsound #arcadeboard:capcom>cps2,hsf2a.zip|hsf2.zip,92d98ea467b8839dd246b4ca04d8b87c,b5cfd7090a885082fb22341d80f424019ad56406,519d2b4a708d09c25dccf14124a8463ec408c1236013cba031bff4511830fa0e,5bac8d95c958548f436f3f846117bebc359342a5564ca228525543cf09bf3a3c87177d95d63bad8fad9cb6bc69ae3ef1cdfe67b7ce9addebbb67f7dedb375783
Hyper Street Fighter II: The Anniversary Edition (Phoenix Edition),hyperstreetfighter2,Asia,2004-02-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #search:keyword>qsound #unlicensed:bootleg #arcadeboard:capcom>cps2,hsf2d.zip|hsf2.zip,92d98ea467b8839dd246b4ca04d8b87c,b5cfd7090a885082fb22341d80f424019ad56406,519d2b4a708d09c25dccf14124a8463ec408c1236013cba031bff4511830fa0e,5bac8d95c958548f436f3f846117bebc359342a5564ca228525543cf09bf3a3c87177d95d63bad8fad9cb6bc69ae3ef1cdfe67b7ce9addebbb67f7dedb375783
Hyper Street Fighter II: The Anniversary Edition,hyperstreetfighter2,USA,2004-02-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #search:keyword>qsound #arcadeboard:capcom>cps2 #mameparent,hsf2.zip,92d98ea467b8839dd246b4ca04d8b87c,b5cfd7090a885082fb22341d80f424019ad56406,519d2b4a708d09c25dccf14124a8463ec408c1236013cba031bff4511830fa0e,5bac8d95c958548f436f3f846117bebc359342a5564ca228525543cf09bf3a3c87177d95d63bad8fad9cb6bc69ae3ef1cdfe67b7ce9addebbb67f7dedb375783
Janpai Puzzle Chōkō@雀牌パズル 長江,choukou,Japan,2001-08-20,Mitchell,CAPCOM,#input:joystick>8:buttons>3 #players:1 #genre:puzzle #search:keyword>qsound #arcadeboard:capcom>cps2 #mameparent,choko.zip,0146e204c52d62592675ed1f4c94f04c,b291f0b3ecd5c7101566c7c9d3218ca83e9e56a1,ccced7e4afa54777be4cfec31a1505635bc7ff1e25a8b26080f82261f0e66112,6aeb626983bfd3d828e9ed9d1def346ac2ed7576ccc8f5a1c5e3c348b8f414ecf800936d2dd05a201cbc79dc45419e3f1549d6f5aa2011b9041aee8479e7906e
Jangokushi: Haō no Saihai@雀國志 覇王の采牌,jangokushihns,Japan,1999-05-27,CAPCOM,CAPCOM,#input:joystick>8:buttons>2 #players:1 #genre:board>mahjong #search:keyword>qsound #arcadeboard:capcom>cps2 #mameparent,jyangoku.zip,d9e9b2c831408723d2a629a73f3098f6,8470395d96afdd19c519029c048000078445b45f,50bb945eaacbe030b2b2a309cad9f549f19e0bf391a604110ef4f3cdd2ce5f35,fa5d3c8f48bcdcfd5eec96886fc4447c9b001100b59cfbe433a8aa9b54c434b1ca7b4e107bc720221aaff02e383802f83b4bbe11c45b9f68ba5626a6e438c260
JoJo no Kimyō na Bōken@ジョジョの奇妙な冒険,jojonakimyounabouken,Japan,1998-12-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojojr2.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo no Kimyō na Bōken@ジョジョの奇妙な冒険,jojonakimyounabouken,Japan,1999-01-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojojr1.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo no Kimyō na Bōken@ジョジョの奇妙な冒険,jojonakimyounabouken,Japan,1999-01-28,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojoj.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,Asia,1998-12-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojoar2.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,Asia,1998-12-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojonr2.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,Asia,1999-01-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojoar1.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,Asia,1999-01-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojonr1.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,Asia,1999-01-28,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojoa.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,Asia,1999-01-28,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojon.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,USA,1998-12-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojour2.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,USA,1998-01-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojour1.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,USA,1999-01-28,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojou.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,Europe,1998-12-02,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojor2.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,Europe,1999-01-08,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojor1.zip|jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo's Venture,jojonakimyounabouken,Europe,1999-01-28,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3 #mameparent,jojo.zip,00922e67345628aa08fc9618c01d8abd,883c26c12cd83e30ea75d979c40049339e04dde6,e45ec120cc8927871cc48ae6dda1366831e122bb0700492b27302677bf600583,f8a2862df3ddb8dceaf2052c86c0a23e43c7527b948cb8f39b86e257e358357b0624d7ef29b3b4059edf9007501009856007e16e0b0b8d37a445df7d62f6d2f1
JoJo no Kimyō na Bōken: Mirai e no Isan@ジョジョの奇妙な冒険 未来への遺産,jojonakimyounaboukenmeni,Japan,1999-09-13,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojobanr1.zip|jojoba.zip,9214edf167c273a754b69643154f9684,c5d45f24dfbd2f5318e4937b16f3cb8cb64a90b8,5be404a846a1ea8796cebf8783efd0bbe0d4f0c5ebdcb16c4e6c0931a71c516d,57c43b90d5c14f70b48e6b845c3fbf17883059143b2e1dbfdffaed9c8814dd5fee593675edad8dab04c01c0760c450b377e02a82fd25ecd4f0577675498f7001
JoJo no Kimyō na Bōken: Mirai e no Isan@ジョジョの奇妙な冒険 未来への遺産,jojonakimyounaboukenmeni,Japan,1999-09-13,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojobajr1.zip|jojoba.zip,9214edf167c273a754b69643154f9684,c5d45f24dfbd2f5318e4937b16f3cb8cb64a90b8,5be404a846a1ea8796cebf8783efd0bbe0d4f0c5ebdcb16c4e6c0931a71c516d,57c43b90d5c14f70b48e6b845c3fbf17883059143b2e1dbfdffaed9c8814dd5fee593675edad8dab04c01c0760c450b377e02a82fd25ecd4f0577675498f7001
JoJo no Kimyō na Bōken: Mirai e no Isan@ジョジョの奇妙な冒険 未来への遺産,jojonakimyounaboukenmeni,Japan,1999-09-27,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojoban.zip|jojoba.zip,9214edf167c273a754b69643154f9684,c5d45f24dfbd2f5318e4937b16f3cb8cb64a90b8,5be404a846a1ea8796cebf8783efd0bbe0d4f0c5ebdcb16c4e6c0931a71c516d,57c43b90d5c14f70b48e6b845c3fbf17883059143b2e1dbfdffaed9c8814dd5fee593675edad8dab04c01c0760c450b377e02a82fd25ecd4f0577675498f7001
JoJo no Kimyō na Bōken: Mirai e no Isan@ジョジョの奇妙な冒険 未来への遺産,jojonakimyounaboukenmeni,Japan,1999-09-27,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojobaj.zip|jojoba.zip,9214edf167c273a754b69643154f9684,c5d45f24dfbd2f5318e4937b16f3cb8cb64a90b8,5be404a846a1ea8796cebf8783efd0bbe0d4f0c5ebdcb16c4e6c0931a71c516d,57c43b90d5c14f70b48e6b845c3fbf17883059143b2e1dbfdffaed9c8814dd5fee593675edad8dab04c01c0760c450b377e02a82fd25ecd4f0577675498f7001
JoJo's Bizarre Adventure,jojonakimyounaboukenmeni,Europe,1999-09-13,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojobar1|jojoba.zip,9214edf167c273a754b69643154f9684,c5d45f24dfbd2f5318e4937b16f3cb8cb64a90b8,5be404a846a1ea8796cebf8783efd0bbe0d4f0c5ebdcb16c4e6c0931a71c516d,57c43b90d5c14f70b48e6b845c3fbf17883059143b2e1dbfdffaed9c8814dd5fee593675edad8dab04c01c0760c450b377e02a82fd25ecd4f0577675498f7001
JoJo's Bizarre Adventure,jojonakimyounaboukenmeni,Europe,1999-09-13,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojobaner1|jojoba.zip,9214edf167c273a754b69643154f9684,c5d45f24dfbd2f5318e4937b16f3cb8cb64a90b8,5be404a846a1ea8796cebf8783efd0bbe0d4f0c5ebdcb16c4e6c0931a71c516d,57c43b90d5c14f70b48e6b845c3fbf17883059143b2e1dbfdffaed9c8814dd5fee593675edad8dab04c01c0760c450b377e02a82fd25ecd4f0577675498f7001
JoJo's Bizarre Adventure,jojonakimyounaboukenmeni,Europe,1999-09-27,CAPCOM,CAPCOM,#input:joystick>8:buttons>6 #players:2:vs #genre:fighting #based:manganime #arcadeboard:capcom>cps3,jojobane|jojoba.zip,9214edf167c273a754b69643154f9684,c5d45f24dfbd2f5318e4937b16f3cb8cb64a90b8,5be404a846a1ea8796cebf8783efd0bbe0d4f0c5ebdcb16c4e6c0931a71c516d,57c43b90d5c14f70b48e6b845c3fbf17883059143b2e1dbfdffaed9c8814dd5fee593675edad8dab04c01c0760c450b377e02a82fd25ecd4f0577675498f7001
